1349357100	5
1349443500	5
1349875500	5
1350048300	5
1350134700	5
1350221100	5
1350393900	5
1351085100	5
1351517100	5
1351603500	5
1351689900	5
1351862700	5
1351949100	5
1352294700	5
1352899500	5
1353417900	5
1354109100	5
1380893100	196
1380979500	196
1381411500	191
1381584300	191
1381670700	191
1381757100	191
1381929900	197
1382621100	198
1383053100	198
1383139500	198
1383225900	212
1383398700	212
1383485100	212
1383830700	212
1384435500	215
1384953900	218
1385645100	224
